"日付","始値","高値","安値","終値","前日比","出来高","貸株残高","融資残高","貸借倍率","逆日歩","5DMA","25DMA","75DMA","5DVMA","25DVMA","75DVMA"
"2015/05/19","17,170.0","17,370.0","17,120.0","17,310.0","+300.0","9,309,084","504,357","372,829","0.74","-","16,874.00","16,921.20","15,673.73","8,295,971","8,113,242","9,563,589"
"2015/05/18","16,790.0","17,020.0","16,770.0","17,010.0","+300.0","6,001,671","449,443","409,588","0.91","-","16,730.00","16,906.00","15,623.46","7,556,960","8,229,642","9,602,058"
"2015/05/15","16,710.0","16,790.0","16,580.0","16,710.0","+210.0","7,565,753","361,894","777,754","2.15","-","16,644.00","16,892.40","15,571.46","7,650,560","8,460,421","9,610,474"
"2015/05/14","16,650.0","16,750.0","16,460.0","16,500.0","-340.0","8,858,465","150,645","745,270","4.95","-","16,548.00","16,874.00","15,524.00","7,229,219","8,443,334","9,642,638"
"2015/05/13","16,480.0","16,880.0","16,380.0","16,840.0","+250.0","9,744,886","436,267","472,850","1.08","-","16,456.00","16,866.80","15,475.86","7,267,310","8,396,443","9,618,977"
"2015/05/12","16,520.0","16,590.0","16,330.0","16,590.0","+10.0","5,614,028","315,009","853,284","2.71","-","16,382.00","16,838.00","15,422.40","6,976,497","8,528,877","9,628,946"
"2015/05/11","16,630.0","16,690.0","16,530.0","16,580.0","+350.0","6,469,670","303,756","575,328","1.89","-","16,354.00","16,802.40","15,374.13","9,224,829","9,089,032","9,705,060"
"2015/05/08","16,170.0","16,330.0","16,050.0","16,230.0","+190.0","5,459,049","168,073","668,560","3.98","-","16,516.00","16,781.20","15,319.06","9,194,708","9,394,574","9,765,760"
"2015/05/07","16,150.0","16,340.0","15,990.0","16,040.0","-430.0","9,048,917","119,384","1,791,230","15.00","-","16,712.00","16,784.00","15,265.60","9,261,747","9,595,293","9,982,898"
"2015/05/01","16,450.0","16,500.0","16,240.0","16,470.0","+20.0","8,290,824","126,399","1,090,287","8.63","-","16,968.00","16,785.60","15,219.73","8,886,551","10,140,771","10,003,358"
"2015/04/30","16,900.0","16,910.0","16,410.0","16,450.0","-940.0","16,855,689","126,813","1,532,944","12.09","-","17,200.00","16,774.00","15,161.86","8,960,192","10,393,583","10,051,297"
"2015/04/28","17,400.0","17,500.0","17,320.0","17,390.0","+180.0","6,319,065","1,114,518","465,870","0.42","-","17,410.00","16,784.00","15,110.26","7,907,248","10,141,018","9,961,878"
"2015/04/27","17,400.0","17,400.0","17,110.0","17,210.0","-110.0","5,794,241","912,800","371,787","0.41","-","17,354.00","16,755.20","15,048.40","8,067,712","10,262,907","10,008,175"
"2015/04/24","17,500.0","17,520.0","17,300.0","17,320.0","-310.0","7,172,940","942,666","1,419,526","1.51","-","17,242.00","16,736.80","14,988.53","8,437,812","10,391,431","10,060,647"
"2015/04/23","17,680.0","17,730.0","17,490.0","17,630.0","+130.0","8,659,029","1,556,721","1,241,756","0.80","5.00","17,118.00","16,700.00","14,921.86","8,946,795","10,435,263","10,087,207"
"2015/04/22","17,270.0","17,530.0","17,250.0","17,500.0","+390.0","11,590,967","1,469,057","624,220","0.42","5.00","17,012.00","16,646.00","14,851.20","8,581,336","10,704,363","10,163,567"
"2015/04/21","16,800.0","17,110.0","16,740.0","17,110.0","+460.0","7,121,383","1,003,764","416,934","0.42","-","16,922.00","16,602.40","14,792.26","7,517,867","10,638,952","10,138,570"
"2015/04/20","16,500.0","16,820.0","16,400.0","16,650.0","-50.0","7,644,741","657,944","692,224","1.05","-","16,926.00","16,567.20","14,739.73","7,052,219","10,700,042","10,167,721"
"2015/04/17","16,970.0","16,990.0","16,680.0","16,700.0","-400.0","9,717,856","738,290","1,233,001","1.67","-","17,022.00","16,536.40","14,698.80","7,182,302","10,698,957","10,181,186"
"2015/04/16","17,040.0","17,110.0","16,860.0","17,100.0","+50.0","6,831,733","1,225,043","1,153,688","0.94","-","17,126.00","16,504.40","14,659.60","7,380,577","10,896,716","10,104,900"
"2015/04/15","17,020.0","17,150.0","16,990.0","17,050.0","-80.0","6,273,624","1,251,183","662,770","0.53","5.00","17,138.00","16,439.60","14,614.00","7,752,215","11,091,936","10,061,100"
"2015/04/14","16,970.0","17,160.0","16,970.0","17,130.0","0.0","4,793,143","1,298,639","853,174","0.66","-","17,114.00","16,358.80","14,569.86","8,941,307","11,229,005","10,060,722"
"2015/04/13","17,250.0","17,260.0","16,990.0","17,130.0","-90.0","8,295,155","1,381,939","909,668","0.66","5.00","17,022.00","16,270.40","14,520.13","10,336,908","11,545,031","10,070,916"
"2015/04/10","17,280.0","17,300.0","17,010.0","17,220.0","+60.0","10,709,234","1,664,692","929,104","0.56","5.00","16,846.00","16,190.80","14,470.40","10,105,591","11,615,776","10,114,716"
"2015/04/09","17,040.0","17,220.0","17,000.0","17,160.0","+230.0","8,689,921","1,565,391","828,919","0.53","5.00","16,666.00","16,119.20","14,411.20","9,500,982","11,668,452","10,108,505"
"2015/04/08","16,830.0","17,030.0","16,770.0","16,930.0","+260.0","12,219,086","1,198,693","579,010","0.48","5.00","16,458.00","16,036.40","14,346.13","10,374,147","11,519,157","10,167,127"
"2015/04/07","16,500.0","16,720.0","16,430.0","16,670.0","+420.0","11,771,148","916,204","236,386","0.26","-","16,212.00","15,960.40","14,282.00","11,853,909","11,376,128","10,193,610"
"2015/04/06","16,080.0","16,320.0","16,000.0","16,250.0","-70.0","7,138,570","499,685","459,209","0.92","-","16,088.00","15,901.20","14,228.66","12,321,321","11,253,575","10,187,665"
"2015/04/03","16,130.0","16,330.0","16,100.0","16,320.0","+200.0","7,686,188","514,105","457,996","0.89","-","16,098.00","15,859.60","14,186.80","12,989,014","11,266,351","10,236,207"
"2015/04/02","15,810.0","16,330.0","15,800.0","16,120.0","+420.0","13,055,744","442,792","495,660","1.12","-","16,050.00","15,813.20","14,141.46","15,988,951","11,286,402","10,294,968"
"2015/04/01","15,950.0","15,980.0","15,500.0","15,700.0","-350.0","19,617,896","152,906","1,559,713","10.20","-","16,062.00","15,774.80","14,102.00","16,300,028","11,115,448","10,324,490"
"2015/03/31","16,590.0","16,640.0","16,050.0","16,050.0","-250.0","14,108,209","423,293","1,008,787","2.38","-","16,262.00","15,739.60","14,075.73","14,484,759","10,641,177","10,177,228"
"2015/03/30","16,110.0","16,410.0","15,990.0","16,300.0","+220.0","10,477,033","627,457","502,836","0.80","-","16,386.00","15,691.60","14,047.60","13,536,374","10,385,019","10,105,319"
"2015/03/27","16,280.0","16,610.0","15,760.0","16,080.0","-100.0","22,685,875","453,269","642,090","1.42","-","16,476.00","15,624.80","14,015.86","13,242,435","10,216,576","10,072,982"
"2015/03/26","16,480.0","16,500.0","16,110.0","16,180.0","-520.0","14,611,129","651,601","1,115,699","1.71","-","16,540.00","15,558.40","13,986.26","10,359,011","9,556,780","9,893,009"
"2015/03/25","16,690.0","16,760.0","16,350.0","16,700.0","+30.0","10,541,550","762,022","1,281,791","1.68","-","16,560.00","15,483.60","13,951.73","10,514,091","9,280,465","9,835,834"
"2015/03/24","16,670.0","16,760.0","16,540.0","16,670.0","-80.0","9,366,287","729,673","1,244,145","1.71","-","16,502.00","15,383.60","13,909.46","10,396,921","9,232,114","9,783,282"
"2015/03/23","16,540.0","16,770.0","16,520.0","16,750.0","+350.0","9,007,334","891,544","971,536","1.09","-","16,414.00","15,272.00","13,866.00","10,253,387","9,129,135","9,773,263"
"2015/03/20","16,290.0","16,410.0","16,150.0","16,400.0","+120.0","8,268,759","813,080","1,113,277","1.37","-","16,240.00","15,158.40","13,818.80","9,975,445","9,048,995","9,741,874"
"2015/03/19","16,300.0","16,400.0","15,980.0","16,280.0","-130.0","15,386,526","867,075","1,287,632","1.49","-","16,140.00","15,053.20","13,772.26","11,254,059","9,073,798","9,709,050"
"2015/03/18","16,150.0","16,420.0","16,110.0","16,410.0","+180.0","9,955,699","1,118,348","940,355","0.84","-","15,980.00","14,956.00","13,730.00","10,519,202","9,028,607","9,566,665"
"2015/03/17","16,150.0","16,280.0","16,090.0","16,230.0","+350.0","8,648,618","1,183,798","984,022","0.83","-","15,704.00","14,834.00","13,686.40","10,468,129","8,916,417","9,515,062"
"2015/03/16","15,860.0","16,060.0","15,840.0","15,880.0","-20.0","7,617,627","1,331,429","931,646","0.70","5.00","15,442.00","14,722.40","13,644.53","11,277,163","8,892,303","9,542,451"
"2015/03/13","15,710.0","16,020.0","15,670.0","15,900.0","+420.0","14,661,825","1,406,484","606,945","0.43","5.00","15,294.00","14,621.20","13,606.00","11,766,393","8,877,487","9,534,934"
"2015/03/12","15,130.0","15,490.0","15,100.0","15,480.0","+450.0","11,712,242","1,114,002","806,200","0.72","-","15,200.00","14,512.00","13,567.06","11,239,256","8,737,822","9,477,766"
"2015/03/11","14,790.0","15,220.0","14,780.0","15,030.0","+110.0","9,700,334","702,427","703,424","1.00","-","15,122.00","14,428.40","13,534.53","9,888,320","8,778,669","9,488,665"
"2015/03/10","15,290.0","15,350.0","14,790.0","14,920.0","-220.0","12,693,791","499,684","707,073","1.42","-","15,122.00","14,343.20","13,500.93","9,676,926","8,940,997","9,637,574"
"2015/03/09","15,290.0","15,300.0","15,070.0","15,140.0","-290.0","10,063,775","686,018","1,221,656","1.78","-","15,176.00","14,276.00","13,479.06","8,879,627","8,836,240","9,654,109"
"2015/03/06","15,200.0","15,450.0","15,190.0","15,430.0","+340.0","12,026,139","963,481","485,249","0.50","5.00","15,190.00","14,208.00","13,452.26","8,358,467","8,919,715","9,676,515"
"2015/03/05","14,960.0","15,110.0","14,920.0","15,090.0","+60.0","4,957,563","661,393","610,999","0.92","-","15,136.00","14,122.40","13,418.13","7,590,732","8,861,685","9,756,321"
"2015/03/04","15,030.0","15,070.0","14,840.0","15,030.0","-160.0","8,643,363","664,277","430,074","0.65","-","15,150.00","14,063.60","13,386.53","8,355,601","9,058,368","9,838,578"
"2015/03/03","15,350.0","15,350.0","15,050.0","15,190.0","-20.0","8,707,299","714,078","587,623","0.82","-","15,108.00","14,004.00","13,348.93","8,179,151","9,200,404","9,801,634"
"2015/03/02","15,270.0","15,470.0","15,120.0","15,210.0","+50.0","7,457,971","802,307","263,972","0.33","5.00","15,040.00","13,920.80","13,311.86","7,978,542","9,117,425","9,773,755"
"2015/02/27","15,250.0","15,270.0","15,030.0","15,160.0","0.0","8,187,464","844,084","439,423","0.52","5.00","14,924.00","13,838.40","13,272.80","7,740,140","9,218,228","9,897,861"
"2015/02/26","14,820.0","15,160.0","14,820.0","15,160.0","+340.0","8,781,910","1,091,581","207,307","0.19","65.00","14,776.00","13,747.60","13,237.60","7,340,841","9,174,087","9,944,272"
"2015/02/25","14,890.0","14,930.0","14,780.0","14,820.0","-30.0","7,761,111","837,924","282,114","0.34","5.00","14,606.00","13,654.40","13,200.40","7,125,110","9,242,512","10,081,338"
"2015/02/24","14,620.0","14,850.0","14,570.0","14,850.0","+220.0","7,704,257","1,139,118","269,920","0.24","65.00","14,482.00","13,580.40","13,159.33","7,439,443","9,384,972","10,339,378"
"2015/02/23","14,690.0","14,710.0","14,530.0","14,630.0","+210.0","6,265,961","774,156","268,710","0.35","5.00","14,288.00","13,484.40","13,104.00","7,256,955","9,517,686","10,330,736"
"2015/02/20","14,430.0","14,460.0","14,360.0","14,420.0","+110.0","6,190,967","711,530","367,273","0.52","5.00","14,144.00","13,388.00","13,049.33","7,404,532","10,136,827","10,368,576"
"2015/02/19","14,260.0","14,400.0","14,250.0","14,310.0","+110.0","7,703,258","644,794","166,643","0.26","5.00","14,014.00","13,315.20","12,993.46","7,944,106","10,312,524","10,339,587"
"2015/02/18","14,030.0","14,210.0","14,020.0","14,200.0","+320.0","9,332,775","567,768","175,268","0.31","-","13,922.00","13,228.00","12,940.00","9,254,800","10,479,842","10,312,326"
"2015/02/17","13,820.0","13,910.0","13,740.0","13,880.0","-30.0","6,791,815","170,101","364,340","2.14","-","13,754.00","13,163.20","12,886.53","8,818,437","10,512,501","10,312,383"
"2015/02/16","13,910.0","14,000.0","13,860.0","13,910.0","+140.0","7,003,846","167,586","265,041","1.58","-","13,666.00","13,118.00","12,834.80","9,069,226","10,632,485","10,334,947"
"2015/02/13","13,760.0","13,850.0","13,690.0","13,770.0","-80.0","8,888,836","136,019","534,394","3.93","-","13,554.00","13,070.40","12,783.46","9,117,905","10,741,514","10,364,980"
"2015/02/12","13,740.0","13,890.0","13,730.0","13,850.0","+490.0","14,256,730","182,045","278,545","1.53","-","13,434.00","13,012.40","12,727.20","9,574,175","10,752,560","10,407,254"
"2015/02/10","13,350.0","13,390.0","13,210.0","13,360.0","-80.0","7,150,960","45,598","597,989","13.11","-","13,342.00","12,951.60","12,675.33","9,269,513","10,757,732","10,346,387"
"2015/02/09","13,570.0","13,600.0","13,380.0","13,440.0","+90.0","8,045,761","51,910","898,766","17.31","-","13,250.00","12,940.40","12,620.53","10,591,026","10,860,340","10,432,287"
"2015/02/06","13,430.0","13,460.0","13,300.0","13,350.0","+180.0","7,247,238","45,610","618,332","13.56","-","13,210.00","12,929.60","12,568.13","10,996,851","10,910,819","10,482,482"
"2015/02/05","13,310.0","13,350.0","13,120.0","13,170.0","-220.0","11,170,190","40,192","1,106,824","27.54","-","13,228.00","12,938.80","12,522.66","11,977,534","10,967,114","10,517,340"
"2015/02/04","13,260.0","13,510.0","13,200.0","13,390.0","+490.0","12,733,416","64,890","576,915","8.89","-","13,252.00","12,962.40","12,477.86","11,858,574","10,680,161","10,558,637"
"2015/02/03","13,390.0","13,390.0","12,820.0","12,900.0","-340.0","13,758,529","15,293","1,007,921","65.91","-","13,298.00","12,974.00","12,436.40","11,286,817","10,312,696","10,514,180"
"2015/02/02","13,210.0","13,360.0","13,120.0","13,240.0","-200.0","10,074,886","17,022","951,752","55.91","-","13,426.00","13,007.60","12,404.66","10,973,962","10,012,165","10,427,830"
"2015/01/30","13,570.0","13,620.0","13,400.0","13,440.0","+150.0","12,150,651","29,696","476,352","16.04","-","13,400.00","13,014.00","12,371.06","10,285,552","9,831,477","10,408,134"
"2015/01/29","13,380.0","13,590.0","13,270.0","13,290.0","-330.0","10,575,389","26,769","659,627","24.64","-","13,342.00","13,012.40","12,337.46","9,851,032","9,808,658","10,326,977"
"2015/01/28","13,320.0","13,690.0","13,300.0","13,620.0","+80.0","9,874,630","47,667","675,725","14.18","-","13,262.00","12,992.00","12,308.13","9,152,739","9,795,378","10,269,855"
"2015/01/27","13,360.0","13,550.0","13,350.0","13,540.0","+430.0","12,194,256","43,638","521,465","11.95","-","13,104.00","12,938.40","12,270.80","9,276,318","9,923,855","10,260,668"
"2015/01/26","12,870.0","13,130.0","12,840.0","13,110.0","-40.0","6,632,838","13,533","1,241,384","91.73","-","12,990.00","12,881.60","12,234.40","9,101,991","10,004,297","10,260,409"
"2015/01/23","13,180.0","13,230.0","13,100.0","13,150.0","+260.0","9,978,048","9,180","806,063","87.81","-","12,858.00","12,864.00","12,211.06","9,979,847","10,191,995","10,230,894"
"2015/01/22","12,880.0","12,950.0","12,760.0","12,890.0","+60.0","7,083,923","7,491","949,489","126.75","-","12,672.00","12,862.40","12,188.66","12,333,131","10,224,043","10,178,686"
"2015/01/21","12,870.0","12,910.0","12,690.0","12,830.0","-140.0","10,492,529","12,331","1,000,279","81.12","-","12,614.00","12,863.60","12,172.40","13,033,025","10,424,414","10,134,654"
"2015/01/20","12,540.0","12,970.0","12,520.0","12,970.0","+520.0","11,322,621","9,854","1,205,908","122.38","-","12,474.00","12,876.80","12,155.46","13,311,762","10,615,509","10,073,381"
"2015/01/19","12,450.0","12,500.0","12,300.0","12,450.0","+230.0","11,022,114","27,365","1,621,204","59.24","-","12,396.00","12,907.20","12,137.33","13,077,090","10,505,534","9,981,844"
"2015/01/16","12,110.0","12,240.0","11,840.0","12,220.0","-380.0","21,744,472","60,981","1,800,506","29.53","-","12,456.00","12,966.80","12,122.80","12,830,947","10,413,252","9,887,677"
"2015/01/15","12,230.0","12,650.0","12,220.0","12,600.0","+470.0","10,583,390","24,626","1,660,717","67.44","-","12,556.00","13,034.80","12,112.00","10,427,968","9,865,543","9,652,266"
"2015/01/14","12,400.0","12,530.0","12,120.0","12,130.0","-450.0","11,886,215","24,221","1,702,417","70.29","-","12,500.00","13,085.20","12,098.26","10,144,288","9,809,725","9,633,052"
"2015/01/13","12,360.0","12,580.0","12,200.0","12,580.0","-170.0","10,149,262","18,719","1,474,278","78.76","-","12,540.00","13,143.60","12,086.00","10,644,252","9,747,195","9,545,750"
"2015/01/09","12,950.0","12,990.0","12,630.0","12,750.0","+30.0","9,791,396","12,293","1,105,123","89.90","-","12,640.00","13,181.60","12,064.53","10,557,631","9,605,230","9,440,282"
"2015/01/08","12,560.0","12,820.0","12,480.0","12,720.0","+400.0","9,729,580","29,365","1,182,035","40.25","-","12,724.00","13,208.00","12,041.33","10,460,900","9,558,169","9,349,854"
"2015/01/07","12,160.0","12,430.0","12,150.0","12,320.0","-10.0","9,164,987","59,438","1,396,680","23.50","-","12,896.00","13,227.60","12,019.06","10,245,903","9,435,112","9,287,956"
"2015/01/06","12,580.0","12,630.0","12,300.0","12,330.0","-750.0","14,386,035","30,156","1,379,530","45.75","-","13,184.00","13,251.20","12,001.20","9,212,182","9,300,792","9,258,896"
"2015/01/05","13,020.0","13,320.0","12,810.0","13,080.0","-90.0","9,716,158","57,298","1,230,883","21.48","-","13,454.00","13,282.40","11,981.20","7,044,334","8,913,658","9,114,129"
"2014/12/30","13,580.0","13,590.0","13,170.0","13,170.0","-410.0","9,307,743","39,059","709,223","18.16","-","13,586.00","13,284.80","11,950.53","6,350,150","8,768,430","9,022,353"
"2014/12/29","13,860.0","13,880.0","13,250.0","13,580.0","-180.0","8,654,596","44,985","887,148","19.72","-","13,632.00","13,281.60","11,917.86","5,600,137","8,824,232","8,931,813"
"2014/12/26","13,660.0","13,780.0","13,650.0","13,760.0","+80.0","3,996,379","47,933","928,762","19.38","-","13,596.00","13,258.00","11,879.33","6,185,256","8,760,200","8,868,987"
"2014/12/25","13,680.0","13,730.0","13,630.0","13,680.0","-60.0","3,546,795","49,867","1,004,667","20.15","-","13,400.00","13,226.80","11,838.40","7,434,657","9,015,316","8,858,609"
"2014/12/24","13,730.0","13,780.0","13,650.0","13,740.0","+340.0","6,245,238","62,597","709,043","11.33","-","13,120.00","13,201.20","11,799.33","9,342,609","9,374,631","8,875,303"
"2014/12/22","13,480.0","13,500.0","13,330.0","13,400.0","0.0","5,557,680","60,019","753,518","12.55","-","12,796.00","13,152.00","11,758.53","10,934,624","9,959,562","8,881,377"
"2014/12/19","13,290.0","13,400.0","13,180.0","13,400.0","+620.0","11,580,188","67,134","799,535","11.91","-","12,650.00","13,147.20","11,718.66","12,088,145","10,294,611","8,824,057"
"2014/12/18","12,800.0","12,890.0","12,740.0","12,780.0","+500.0","10,243,387","59,444","874,214","14.71","-","12,592.00","13,136.40","11,678.00","11,927,954","10,301,172","8,718,205"
"2014/12/17","12,040.0","12,350.0","12,000.0","12,280.0","+160.0","13,086,553","85,194","1,730,356","20.31","-","12,620.00","13,140.00","11,646.00","12,297,921","10,611,899","8,616,942"
"2014/12/16","12,280.0","12,370.0","12,080.0","12,120.0","-550.0","14,205,312","63,920","1,226,692","19.19","-","12,796.00","13,157.60","11,622.26","12,734,589","10,533,511","8,482,311"
"2014/12/15","12,660.0","12,910.0","12,560.0","12,670.0","-440.0","11,325,285","77,031","794,153","10.31","-","13,118.00","13,161.20","11,600.26","11,608,175","10,200,202","8,323,755"
"2014/12/12","13,000.0","13,320.0","12,950.0","13,110.0","+190.0","10,779,237","80,491","768,950","9.55","-","13,372.00","13,150.80","11,572.66","11,086,133","10,011,845","8,207,978"
"2014/12/11","12,750.0","12,950.0","12,570.0","12,920.0","-240.0","12,093,222","69,894","684,192","9.79","-","13,534.00","13,117.60","11,537.86","10,540,634","10,251,311","8,123,089"
"2014/12/10","13,440.0","13,490.0","12,980.0","13,160.0","-570.0","15,269,891","139,848","984,148","7.04","-","13,722.00","13,101.60","11,506.40","9,959,578","10,234,316","8,043,588"
"2014/12/09","13,740.0","13,890.0","13,700.0","13,730.0","-210.0","8,573,242","236,136","287,912","1.22","-","13,808.00","13,070.00","11,469.33","8,970,192","10,385,994","7,886,860"
"2014/12/08","14,010.0","14,090.0","13,830.0","13,940.0","+20.0","8,715,075","310,266","767,845","2.47","-","13,768.00","12,990.40","11,424.66","8,575,573","11,127,627","7,825,259"
"2014/12/05","13,740.0","13,920.0","13,670.0","13,920.0","+60.0","8,051,743","296,558","591,026","1.99","-","13,662.00","12,860.80","11,374.80","8,555,533","11,061,269","7,737,461"
"2014/12/04","13,850.0","13,910.0","13,740.0","13,860.0","+270.0","9,187,943","369,663","803,940","2.17","-","13,520.00","12,725.20","11,325.20","8,275,810","11,103,359","7,653,277"
"2014/12/03","13,700.0","13,860.0","13,560.0","13,590.0","+60.0","10,322,961","342,031","156,691","0.46","-","13,330.00","12,580.00","11,276.13","7,599,622","10,896,513","7,586,615"
"2014/12/02","13,220.0","13,550.0","13,210.0","13,530.0","+120.0","6,600,144","205,987","157,358","0.76","-","13,234.00","12,448.40","11,229.20","6,476,564","10,709,941","7,485,891"
"2014/12/01","13,190.0","13,500.0","13,190.0","13,410.0","+200.0","8,614,874","188,985","347,919","1.84","-","13,156.00","12,314.80","11,182.13","6,373,627","10,819,419","7,467,001"
"2014/11/28","13,020.0","13,240.0","13,020.0","13,210.0","+300.0","6,653,132","127,695","346,813","2.72","-","13,092.00","12,178.40","11,136.13","6,791,213","10,814,186","7,440,938"
"2014/11/27","13,020.0","13,060.0","12,850.0","12,910.0","-200.0","5,807,000","111,456","713,252","6.40","-","13,048.00","12,052.40","11,086.93","6,871,346","10,918,315","7,576,083"
"2014/11/26","13,030.0","13,190.0","13,030.0","13,110.0","-30.0","4,707,674","119,217","199,267","1.67","-","13,062.00","11,918.00","11,049.46","7,784,804","11,168,410","7,604,405"
"2014/11/25","13,270.0","13,290.0","13,090.0","13,140.0","+50.0","6,085,458","111,877","204,204","1.83","-","13,048.00","11,792.00","11,008.66","9,349,199","11,367,770","7,628,362"
"2014/11/21","12,960.0","13,120.0","12,690.0","13,090.0","+100.0","10,702,801","95,883","670,675","6.99","-","12,922.00","11,636.40","10,969.86","12,305,812","11,668,092","7,623,062"
"2014/11/20","13,160.0","13,160.0","12,940.0","12,990.0","+10.0","7,053,801","158,383","460,203","2.91","-","12,960.00","11,493.20","10,934.80","12,952,033","11,712,394","7,536,501"
"2014/11/19","13,080.0","13,250.0","12,950.0","12,980.0","-60.0","10,374,288","164,327","608,438","3.70","-","12,988.00","11,371.20","10,902.00","13,890,113","11,824,707","7,527,996"
"2014/11/18","12,810.0","13,070.0","12,800.0","13,040.0","+530.0","12,529,647","247,153","615,518","2.49","-","12,966.00","11,244.40","10,870.80","15,417,568","11,980,433","7,438,510"
"2014/11/17","13,160.0","13,170.0","12,390.0","12,510.0","-770.0","20,868,526","113,600","995,219","8.76","-","12,902.00","11,134.00","10,839.20","15,137,013","11,855,214","7,326,800"
"2014/11/14","13,220.0","13,300.0","13,000.0","13,280.0","+150.0","13,933,907","464,010","192,747","0.42","-","12,842.00","11,054.40","10,814.13","12,137,823","11,311,765","7,107,010"
"2014/11/13","12,830.0","13,160.0","12,710.0","13,130.0","+260.0","11,744,200","382,531","758,350","1.98","-","12,668.00","10,952.00","10,777.33","10,674,313","11,098,316","6,983,819"
"2014/11/12","12,930.0","13,220.0","12,800.0","12,870.0","+150.0","18,011,563","416,037","77,209","0.19","-","12,498.00","10,863.60","10,741.06","11,678,653","10,871,103","6,884,426"
"2014/11/11","12,370.0","12,800.0","12,340.0","12,720.0","+510.0","11,126,873","242,790","146,579","0.60","-","12,428.00","10,792.40","10,705.20","10,410,009","10,402,288","6,692,042"
"2014/11/10","12,200.0","12,300.0","12,120.0","12,210.0","-200.0","5,872,576","120,057","254,530","2.12","-","12,358.00","10,716.40","10,672.00","11,997,002","10,324,637","6,570,169"
"2014/11/07","12,460.0","12,480.0","12,300.0","12,410.0","+130.0","6,616,357","149,605","575,231","3.84","-","12,264.00","10,660.40","10,645.86","16,245,299","10,576,728","6,535,826"
"2014/11/06","12,570.0","12,640.0","12,150.0","12,280.0","-240.0","16,765,898","152,080","614,142","4.04","-","11,922.00","10,618.40","10,615.20","16,333,252","10,488,842","6,529,398"
"2014/11/05","12,240.0","12,570.0","12,230.0","12,520.0","+150.0","11,668,344","217,664","723,518","3.32","-","11,572.00","10,586.00","10,588.93","14,800,875","10,060,705","6,358,719"
"2014/11/04","12,730.0","12,740.0","12,360.0","12,370.0","+630.0","19,061,836","220,631","274,481","1.24","-","11,114.00","10,552.00","10,559.46","13,270,564","9,745,232","6,236,639"
"2014/10/31","10,910.0","11,890.0","10,910.0","11,740.0","+1,040.0","27,114,064","243,120","174,572","0.72","-","10,700.00","10,519.60","10,532.40","10,589,926","9,218,639","6,059,126"
"2014/10/30","10,590.0","10,740.0","10,570.0","10,700.0","+170.0","7,056,118","394,335","429,476","1.09","-","10,390.00","10,514.40","10,512.13","7,034,531","8,312,372","5,746,566"
"2014/10/29","10,350.0","10,590.0","10,320.0","10,530.0","+300.0","9,104,014","271,118","636,139","2.35","-","10,250.00","10,540.80","10,503.46","7,320,121","8,188,511","5,722,428"
"2014/10/28","10,250.0","10,300.0","10,150.0","10,230.0","-70.0","4,016,790","132,889","808,114","6.08","-","10,156.00","10,576.00","10,497.86","7,350,589","7,987,895","5,649,540"
"2014/10/27","10,330.0","10,370.0","10,240.0","10,300.0","+110.0","5,658,644","185,910","729,320","3.92","-","10,020.00","10,629.60","10,497.86","8,959,103","8,192,917","5,655,131"
"2014/10/24","10,280.0","10,310.0","10,100.0","10,190.0","+190.0","9,337,092","102,401","805,354","7.86","-","9,952.00","10,666.00","10,497.06","9,765,713","8,180,114","5,637,317"
"2014/10/23","9,940.0","10,120.0","9,880.0","10,000.0","-60.0","8,484,067","30,157","858,511","28.47","-","9,764.00","10,697.20","10,499.06","10,616,994","7,896,198","5,555,631"
"2014/10/22","9,950.0","10,060.0","9,800.0","10,060.0","+510.0","9,256,354","73,666","1,092,692","14.83","-","9,666.00","10,737.60","10,504.40","11,282,249","7,677,207","5,509,017"
"2014/10/21","9,950.0","9,960.0","9,510.0","9,550.0","-410.0","12,059,359","13,961","1,551,090","111.10","-","9,642.00","10,777.20","10,507.20","11,403,303","7,510,440","5,433,970"
"2014/10/20","9,710.0","9,960.0","9,690.0","9,960.0","+710.0","9,691,693","24,695","845,213","34.23","-","9,694.00","10,834.40","10,517.33","11,844,919","7,307,486","5,342,165"
"2014/10/17","9,590.0","9,640.0","9,230.0","9,250.0","-260.0","13,593,500","57,674","1,384,628","24.01","-","9,758.00","10,869.20","10,521.20","11,786,418","7,060,958","5,315,347"
"2014/10/16","9,490.0","9,600.0","9,420.0","9,510.0","-430.0","11,810,343","84,243","1,094,856","13.00","-","10,012.00","10,930.40","10,531.60","10,524,176","6,630,537","5,190,269"
"2014/10/15","9,880.0","9,980.0","9,740.0","9,940.0","+130.0","9,861,622","69,400","1,604,341","23.12","-","10,254.00","10,978.80","10,537.20","9,881,643","6,258,812","5,164,659"
"2014/10/14","9,860.0","10,010.0","9,760.0","9,810.0","-470.0","14,267,440","75,832","1,679,630","22.15","-","10,450.00","11,008.80","10,541.20","9,122,094","6,022,055","5,085,530"
"2014/10/10","10,270.0","10,340.0","10,150.0","10,280.0","-240.0","9,399,187","130,579","598,542","4.58","-","10,706.00","11,044.00","10,546.00","7,526,843","5,580,077","4,964,563"
"2014/10/09","10,780.0","10,860.0","10,490.0","10,520.0","-200.0","7,282,288","181,602","808,534","4.45","-","10,814.00","11,062.80","10,546.66","7,484,127","5,396,063","4,920,460"
